Time, Pressure, T_Int F, T_Ext F, Altitude f, Vin, AD0, AD1, AD2
7776, 418.34, 11.79, -5.9, 22531, 7.499, 1.827, 1.782, 1.795
7777, 418.83, 11.79, -5.8, 22503, 7.512, 1.801, 1.775, 1.788
7778, 418.97, 11.79, -5.9, 22496, 7.512, 1.778, 1.865, 1.827
7779, 419.46, 11.79, -5.9, 22468, 7.512, 1.791, 1.872, 1.833
7780, 419.82, 11.79, -5.9, 22448, 7.512, 1.833, 1.840, 1.840
7781, 420.25, 11.79, -5.8, 22425, 7.499, 1.820, 1.846, 1.846
7782, 420.64, 11.81, -5.6, 22403, 7.512, 1.749, 1.795, 1.762
7783, 421.08, 11.81, -5.4, 22379, 7.499, 1.769, 1.814, 1.804
7784, 421.50, 11.81, -5.4, 22355, 7.499, 1.769, 1.820, 1.817
7785, 421.99, 11.83, -5.4, 22328, 7.512, 1.775, 1.814, 1.801
7786, 422.46, 11.83, -5.2, 22302, 7.512, 1.766, 1.820, 1.814
7787, 422.69, 11.81, -5.0, 22290, 7.512, 1.798, 1.814, 1.788
7788, 423.11, 11.81, -5.0, 22266, 7.512, 1.730, 1.869, 1.820
7789, 423.53, 11.83, -5.2, 22243, 7.499, 1.782, 1.846, 1.820
7790, 423.95, 11.83, -5.2, 22220, 7.512, 1.872, 1.788, 1.814
7791, 424.38, 11.83, -5.0, 22196, 7.512, 1.840, 1.788, 1.801
7792, 424.87, 11.83, -5.0, 22169, 7.499, 1.833, 1.788, 1.795
7793, 425.33, 11.84, -4.9, 22143, 7.499, 1.814, 1.782, 1.801
7794, 425.72, 11.84, -4.9, 22122, 7.512, 1.820, 1.782, 1.788
7795, 426.21, 11.84, -4.9, 22095, 7.499, 1.814, 1.785, 1.814
7796, 426.48, 11.84, -4.7, 22080, 7.512, 1.772, 1.865, 1.820
7797, 426.94, 11.84, -4.5, 22054, 7.499, 1.762, 1.801, 1.778
7798, 427.46, 11.84, -4.5, 22025, 7.499, 1.762, 1.801, 1.769
7799, 427.86, 11.84, -4.5, 22003, 7.512, 1.769, 1.807, 1.795
7800, 428.46, 11.86, -4.5, 21971, 7.499, 1.778, 1.820, 1.807
7801, 428.84, 11.86, -4.1, 21950, 7.512, 1.769, 1.820, 1.798
7802, 429.32, 11.86, -4.1, 21924, 7.512, 1.801, 1.807, 1.762
7803, 429.81, 11.86, -4.3, 21897, 7.499, 1.807, 1.801, 1.762
7804, 430.23, 11.86, -4.1, 21874, 7.499, 1.782, 1.795, 1.743
7805, 430.48, 11.86, -4.0, 21861, 7.486, 1.807, 1.807, 1.833
7806, 430.98, 11.88, -4.0, 21833, 7.512, 1.836, 1.801, 1.827
7807, 431.43, 11.88, -4.0, 21809, 7.512, 1.840, 1.788, 1.820
7808, 431.91, 11.88, -4.0, 21783, 7.499, 1.801, 1.788, 1.801
7809, 432.42, 11.88, -3.8, 21755, 7.499, 1.775, 1.865, 1.762
7810, 432.84, 11.88, -3.6, 21732, 7.499, 1.775, 1.859, 1.788
7811, 433.22, 11.90, -3.6, 21712, 7.499, 1.756, 1.859, 1.807
7812, 433.56, 11.90, -3.6, 21693, 7.499, 1.807, 1.788, 1.801
7813, 433.98, 11.90, -3.6, 21670, 7.499, 1.801, 1.891, 1.853
7814, 434.53, 11.90, -3.2, 21640, 7.499, 1.840, 1.853, 1.827
7815, 434.97, 11.92, -3.2, 21616, 7.499, 1.833, 1.853, 1.827
7816, 435.50, 11.92, -3.2, 21588, 7.512, 1.833, 1.853, 1.833
7817, 435.97, 11.92, -3.2, 21562, 7.512, 1.833, 1.846, 1.827
7818, 436.44, 11.92, -3.1, 21536, 7.499, 1.833, 1.853, 1.833
7819, 436.91, 11.92, -3.1, 21511, 7.512, 1.833, 1.846, 1.820
7820, 437.37, 11.93, -3.1, 21486, 7.512, 1.833, 1.853, 1.853
7821, 437.64, 11.93, -3.1, 21472, 7.486, 1.756, 1.801, 1.762
7822, 438.13, 11.93, -3.1, 21445, 7.512, 1.827, 1.843, 1.859
7823, 438.63, 11.93, -2.7, 21419, 7.512, 1.820, 1.840, 1.865
7824, 439.08, 11.95, -2.7, 21395, 7.512, 1.827, 1.853, 1.833
7825, 439.56, 11.95, -2.7, 21369, 7.512, 1.756, 1.849, 1.775
7826, 440.03, 11.95, -2.7, 21344, 7.499, 1.756, 1.853, 1.782
7827, 440.48, 11.95, -2.7, 21320, 7.512, 1.769, 1.853, 1.782
7828, 440.96, 11.95, -2.3, 21294, 7.499, 1.762, 1.853, 1.769
7829, 441.37, 11.97, -2.2, 21272, 7.512, 1.743, 1.853, 1.820
7830, 441.70, 11.95, -2.3, 21255, 7.512, 1.843, 1.846, 1.820
7831, 442.17, 11.97, -2.2, 21229, 7.499, 1.840, 1.853, 1.840
7832, 442.62, 11.97, -2.2, 21205, 7.486, 1.840, 1.853, 1.833
7833, 443.16, 11.99, -2.0, 21176, 7.512, 1.840, 1.853, 1.853
7834, 443.60, 11.99, -1.8, 21153, 7.512, 1.833, 1.846, 1.846
7835, 444.08, 11.99, -1.8, 21127, 7.512, 1.840, 1.859, 1.859
7836, 444.55, 11.99, -1.8, 21102, 7.512, 1.840, 1.859, 1.859
7837, 444.98, 11.99, -1.8, 21079, 7.512, 1.830, 1.843, 1.820
7838, 445.49, 12.01, -1.4, 21052, 7.512, 1.833, 1.846, 1.833
7839, 445.77, 12.01, -1.4, 21037, 7.486, 1.801, 1.846, 1.840
7840, 446.25, 12.01, -1.4, 21011, 7.512, 1.807, 1.840, 1.853
7841, 446.75, 12.01, -1.4, 20985, 7.499, 1.833, 1.846, 1.859
7842, 447.28, 12.02, -1.4, 20957, 7.486, 1.811, 1.827, 1.814
7843, 447.71, 12.02, -1.3, 20934, 7.486, 1.833, 1.840, 1.856
7844, 448.26, 12.02, -1.1, 20905, 7.512, 1.762, 1.833, 1.769
7845, 448.77, 12.04, -1.1, 20879, 7.499, 1.756, 1.833, 1.769
7846, 449.20, 12.04, -1.3, 20856, 7.512, 1.756, 1.836, 1.775
7847, 449.49, 12.04, -0.9, 20841, 7.486, 1.807, 1.769, 1.762
7848, 449.96, 12.04, -0.7, 20816, 7.512, 1.788, 1.775, 1.769
7849, 450.46, 12.04, -0.7, 20790, 7.512, 1.782, 1.782, 1.769
7850, 450.88, 12.06, -0.7, 20768, 7.499, 1.788, 1.782, 1.775
7851, 451.43, 12.06, -0.7, 20739, 7.512, 1.840, 1.859, 1.840
7852, 451.84, 12.08, -0.7, 20717, 7.499, 1.840, 1.853, 1.827
7853, 452.37, 12.08, -0.5, 20689, 7.499, 1.833, 1.853, 1.827
7854, 452.81, 12.08, -0.4, 20666, 7.499, 1.833, 1.853, 1.827
7855, 453.32, 12.08, -0.4, 20639, 7.512, 1.833, 1.846, 1.820
7856, 453.61, 12.08, -0.4, 20624, 7.499, 1.762, 1.846, 1.791
7857, 454.05, 12.10, -0.4, 20601, 7.486, 1.762, 1.846, 1.775
7858, 454.48, 12.10, 0.0, 20578, 7.486, 1.753, 1.846, 1.785
7859, 455.02, 12.11, 0.2, 20550, 7.486, 1.756, 1.846, 1.788
7860, 455.46, 12.11, 0.2, 20527, 7.486, 1.846, 1.795, 1.820
7861, 455.98, 12.11, 0.2, 20499, 7.499, 1.801, 1.788, 1.807
7862, 456.45, 12.11, 0.2, 20475, 7.512, 1.836, 1.795, 1.807
7863, 457.00, 12.13, 0.2, 20447, 7.512, 1.788, 1.885, 1.840
7864, 457.52, 12.11, 0.4, 20420, 7.512, 1.836, 1.853, 1.853
7865, 457.75, 12.13, 0.5, 20408, 7.512, 1.762, 1.788, 1.753
7866, 458.29, 12.15, 0.5, 20380, 7.486, 1.753, 1.788, 1.737
7867, 458.80, 12.15, 0.5, 20354, 7.486, 1.762, 1.795, 1.762
7868, 459.28, 12.15, 0.5, 20329, 7.486, 1.772, 1.788, 1.740
7869, 459.77, 12.15, 0.7, 20303, 7.512, 1.833, 1.846, 1.853
7870, 460.27, 12.17, 0.9, 20278, 7.512, 1.833, 1.846, 1.878
7871, 460.84, 12.17, 1.1, 20248, 7.486, 1.769, 1.827, 1.801
7872, 461.33, 12.17, 0.9, 20223, 7.499, 1.756, 1.840, 1.807
7873, 461.62, 12.15, 1.1, 20208, 7.486, 1.814, 1.872, 1.853
7874, 462.13, 12.17, 1.3, 20181, 7.486, 1.785, 1.775, 1.772
7875, 462.63, 12.19, 1.3, 20156, 7.486, 1.782, 1.778, 1.766
7876, 463.15, 12.19, 1.3, 20129, 7.512, 1.769, 1.782, 1.769
7877, 463.67, 12.20, 1.3, 20102, 7.512, 1.840, 1.872, 1.872
7878, 464.13, 12.20, 1.4, 20078, 7.512, 1.833, 1.853, 1.827
7879, 464.61, 12.20, 1.6, 20053, 7.486, 1.833, 1.846, 1.827
7880, 465.02, 12.22, 1.4, 20032, 7.512, 1.775, 1.801, 1.782
7881, 465.33, 12.22, 1.4, 20016, 7.486, 1.782, 1.849, 1.795
7882, 465.78, 12.22, 1.4, 19993, 7.486, 1.824, 1.820, 1.859
7883, 466.33, 12.24, 1.6, 19965, 7.499, 1.846, 1.830, 1.840
7884, 466.77, 12.24, 1.8, 19943, 7.499, 1.820, 1.814, 1.804
7885, 467.27, 12.24, 1.8, 19917, 7.499, 1.827, 1.801, 1.788
7886, 467.76, 12.26, 1.8, 19892, 7.512, 1.807, 1.885, 1.840
7887, 468.24, 12.26, 1.8, 19868, 7.486, 1.795, 1.878, 1.846
7888, 468.70, 12.28, 2.0, 19845, 7.486, 1.769, 1.756, 1.753
7889, 469.23, 12.28, 2.3, 19818, 7.512, 1.775, 1.759, 1.762
7890, 469.44, 12.28, 2.3, 19807, 7.486, 1.798, 1.833, 1.859
7891, 470.02, 12.28, 2.3, 19777, 7.486, 1.801, 1.827, 1.859
7892, 470.42, 12.29, 2.3, 19757, 7.486, 1.775, 1.830, 1.778
7893, 471.01, 12.29, 2.3, 19727, 7.486, 1.782, 1.833, 1.785
7894, 471.45, 12.31, 2.7, 19705, 7.486, 1.791, 1.840, 1.795
7895, 471.97, 12.31, 2.7, 19678, 7.499, 1.840, 1.820, 1.846
7896, 472.37, 12.31, 2.7, 19658, 7.512, 1.827, 1.814, 1.811
7897, 472.92, 12.33, 2.7, 19630, 7.486, 1.795, 1.878, 1.846
7898, 473.35, 12.33, 3.1, 19608, 7.512, 1.756, 1.762, 1.775
7899, 473.52, 12.35, 3.2, 19600, 7.486, 1.769, 1.827, 1.788
7900, 474.04, 12.35, 3.4, 19573, 7.486, 1.807, 1.833, 1.853
7901, 474.57, 12.37, 3.6, 19546, 7.486, 1.795, 1.820, 1.807
7902, 475.03, 12.37, 3.4, 19523, 7.486, 1.756, 1.833, 1.788
7903, 475.46, 12.38, 3.4, 19501, 7.499, 1.778, 1.833, 1.795
7904, 475.99, 12.38, 3.4, 19474, 7.486, 1.827, 1.814, 1.820
7905, 476.40, 12.38, 3.8, 19454, 7.499, 1.814, 1.807, 1.814
7906, 476.83, 12.40, 4.1, 19432, 7.486, 1.820, 1.885, 1.853
7907, 477.39, 12.40, 4.1, 19404, 7.486, 1.820, 1.885, 1.885
7908, 477.64, 12.42, 4.1, 19392, 7.486, 1.756, 1.807, 1.769
7909, 478.18, 12.42, 4.3, 19365, 7.486, 1.801, 1.820, 1.762
7910, 478.60, 12.44, 4.5, 19344, 7.499, 1.820, 1.820, 1.865
7911, 479.12, 12.44, 4.7, 19318, 7.486, 1.820, 1.827, 1.872
7912, 479.66, 12.44, 4.7, 19291, 7.486, 1.820, 1.827, 1.827
7913, 480.19, 12.44, 4.7, 19264, 7.486, 1.766, 1.833, 1.811
7914, 480.65, 12.46, 4.9, 19241, 7.486, 1.756, 1.830, 1.814
7915, 481.17, 12.46, 5.0, 19215, 7.486, 1.785, 1.762, 1.762
7916, 481.64, 12.46, 5.0, 19192, 7.486, 1.833, 1.885, 1.833
7917, 481.90, 12.47, 4.9, 19179, 7.486, 1.762, 1.782, 1.775
7918, 482.42, 12.47, 5.0, 19153, 7.486, 1.804, 1.846, 1.814
7919, 482.90, 12.49, 5.0, 19129, 7.486, 1.795, 1.833, 1.788
7920, 483.35, 12.49, 5.4, 19106, 7.486, 1.814, 1.820, 1.840
7921, 483.83, 12.51, 5.4, 19082, 7.486, 1.833, 1.833, 1.869
7922, 484.32, 12.51, 5.4, 19058, 7.486, 1.753, 1.827, 1.775
7923, 484.77, 12.53, 5.4, 19035, 7.486, 1.814, 1.833, 1.840
7924, 485.23, 12.51, 5.4, 19012, 7.486, 1.817, 1.872, 1.820
7925, 485.70, 12.53, 5.6, 18989, 7.512, 1.827, 1.872, 1.827
7926, 485.96, 12.55, 5.8, 18976, 7.486, 1.769, 1.814, 1.749
7927, 486.51, 12.56, 5.9, 18949, 7.486, 1.788, 1.827, 1.762
7928, 486.93, 12.56, 6.3, 18929, 7.486, 1.814, 1.827, 1.859
7929, 487.37, 12.56, 6.1, 18907, 7.486, 1.795, 1.824, 1.795
7930, 487.83, 12.58, 6.1, 18885, 7.486, 1.756, 1.820, 1.782
7931, 488.38, 12.58, 5.9, 18858, 7.486, 1.859, 1.820, 1.827
7932, 488.82, 12.58, 6.1, 18836, 7.486, 1.836, 1.885, 1.840
7933, 489.23, 12.60, 6.3, 18816, 7.486, 1.769, 1.788, 1.795
7934, 489.82, 12.62, 6.5, 18787, 7.486, 1.775, 1.791, 1.801
7935, 490.01, 12.62, 6.3, 18778, 7.486, 1.814, 1.846, 1.846
7936, 490.40, 12.62, 6.5, 18758, 7.486, 1.788, 1.840, 1.801
7937, 491.08, 12.64, 6.3, 18725, 7.486, 1.827, 1.836, 1.853
7938, 491.52, 12.65, 6.3, 18703, 7.486, 1.820, 1.840, 1.801
7939, 492.02, 12.65, 6.7, 18679, 7.486, 1.775, 1.833, 1.795
7940, 492.51, 12.65, 6.8, 18655, 7.486, 1.853, 1.827, 1.833
7941, 493.00, 12.67, 6.8, 18631, 7.486, 1.840, 1.891, 1.853
7942, 493.27, 12.69, 6.8, 18617, 7.486, 1.801, 1.830, 1.795
7943, 493.82, 12.69, 6.8, 18590, 7.486, 1.778, 1.827, 1.788
7944, 494.33, 12.69, 6.8, 18565, 7.486, 1.833, 1.827, 1.840
7945, 494.79, 12.71, 7.2, 18543, 7.486, 1.762, 1.833, 1.795
7946, 495.31, 12.71, 7.2, 18517, 7.486, 1.766, 1.833, 1.795
7947, 495.82, 12.73, 7.0, 18492, 7.486, 1.820, 1.820, 1.840
7948, 496.32, 12.73, 7.0, 18468, 7.486, 1.814, 1.891, 1.853
7949, 496.90, 12.73, 7.2, 18440, 7.486, 1.827, 1.820, 1.859
7950, 497.45, 12.74, 7.4, 18413, 7.486, 1.814, 1.827, 1.853
7951, 497.65, 12.74, 7.4, 18404, 7.486, 1.824, 1.827, 1.820
7952, 498.25, 12.76, 7.2, 18375, 7.486, 1.811, 1.872, 1.840
7953, 498.71, 12.76, 7.4, 18353, 7.486, 1.807, 1.878, 1.853
7954, 499.25, 12.78, 7.6, 18326, 7.486, 1.782, 1.762, 1.762
7955, 499.74, 12.80, 7.6, 18303, 7.486, 1.840, 1.891, 1.846
7956, 500.22, 12.80, 7.6, 18280, 7.486, 1.775, 1.788, 1.795
7957, 500.70, 12.80, 7.6, 18256, 7.486, 1.775, 1.795, 1.807
7958, 501.25, 12.82, 7.7, 18230, 7.486, 1.756, 1.853, 1.836
7959, 501.66, 12.82, 8.1, 18210, 7.486, 1.859, 1.820, 1.788
7960, 501.98, 12.83, 8.1, 18194, 7.486, 1.775, 1.782, 1.782
7961, 502.38, 12.83, 8.1, 18175, 7.486, 1.782, 1.778, 1.775
7962, 502.86, 12.85, 8.1, 18152, 7.486, 1.840, 1.898, 1.865
7963, 503.43, 12.87, 8.1, 18124, 7.486, 1.762, 1.782, 1.788
7964, 503.92, 12.87, 8.3, 18101, 7.486, 1.827, 1.846, 1.801
7965, 504.38, 12.89, 8.6, 18078, 7.486, 1.827, 1.843, 1.859
7966, 504.94, 12.89, 8.8, 18051, 7.486, 1.814, 1.878, 1.853
7967, 505.36, 12.91, 8.8, 18031, 7.486, 1.827, 1.891, 1.859
7968, 505.86, 12.91, 8.8, 18007, 7.486, 1.775, 1.762, 1.762
7969, 506.10, 12.92, 8.6, 17995, 7.486, 1.762, 1.788, 1.801
7970, 506.70, 12.92, 8.6, 17967, 7.486, 1.801, 1.840, 1.775
7971, 507.14, 12.94, 9.0, 17946, 7.486, 1.820, 1.833, 1.872
7972, 507.64, 12.94, 9.2, 17922, 7.486, 1.820, 1.833, 1.865
7973, 508.08, 12.94, 9.4, 17901, 7.486, 1.801, 1.849, 1.807
7974, 508.54, 12.96, 9.4, 17879, 7.486, 1.827, 1.820, 1.827
7975, 509.05, 12.96, 9.4, 17855, 7.486, 1.840, 1.885, 1.833
7976, 509.55, 12.98, 9.4, 17831, 7.486, 1.769, 1.769, 1.788
7977, 510.04, 13.00, 9.4, 17808, 7.486, 1.801, 1.843, 1.782
7978, 510.34, 13.00, 9.5, 17794, 7.486, 1.836, 1.840, 1.875
7979, 510.83, 13.01, 9.9, 17771, 7.486, 1.788, 1.840, 1.807
7980, 511.33, 13.01, 9.9, 17747, 7.486, 1.814, 1.820, 1.827
7981, 511.91, 13.03, 9.9, 17719, 7.486, 1.833, 1.898, 1.865
7982, 512.37, 13.05, 9.9, 17698, 7.486, 1.775, 1.762, 1.762
7983, 512.93, 13.05, 10.1, 17671, 7.486, 1.820, 1.904, 1.872
7984, 513.57, 13.07, 10.1, 17641, 7.486, 1.782, 1.769, 1.769
7985, 514.02, 13.07, 10.1, 17619, 7.486, 1.840, 1.891, 1.843
7986, 514.62, 13.09, 10.3, 17591, 7.486, 1.769, 1.785, 1.807
7987, 514.86, 13.09, 10.3, 17579, 7.486, 1.814, 1.833, 1.840
7988, 515.36, 13.10, 10.3, 17556, 7.486, 1.801, 1.843, 1.788
7989, 515.89, 13.10, 10.3, 17530, 7.486, 1.804, 1.833, 1.840
7990, 516.46, 13.12, 10.4, 17503, 7.486, 1.827, 1.878, 1.853
7991, 516.95, 13.12, 10.6, 17480, 7.486, 1.782, 1.775, 1.775
7992, 517.48, 13.14, 10.6, 17456, 7.486, 1.788, 1.853, 1.775
7993, 518.04, 13.14, 10.4, 17429, 7.486, 1.827, 1.840, 1.865
7994, 518.60, 13.16, 10.8, 17403, 7.486, 1.801, 1.849, 1.807
7995, 519.16, 13.16, 10.8, 17377, 7.486, 1.817, 1.878, 1.853
7996, 519.45, 13.18, 10.8, 17363, 7.486, 1.782, 1.756, 1.762
7997, 520.00, 13.19, 10.8, 17338, 7.486, 1.846, 1.891, 1.840
7998, 520.51, 13.19, 11.0, 17314, 7.486, 1.801, 1.840, 1.775
7999, 521.04, 13.19, 11.2, 17289, 7.486, 1.817, 1.833, 1.846
8000, 521.61, 13.21, 11.2, 17262, 7.486, 1.820, 1.904, 1.872
8001, 522.23, 13.21, 11.2, 17233, 7.486, 1.843, 1.891, 1.859
8002, 522.76, 13.23, 11.2, 17209, 7.486, 1.772, 1.756, 1.769
8003, 523.05, 13.25, 11.3, 17195, 7.486, 1.769, 1.788, 1.807
8004, 523.66, 13.25, 11.3, 17167, 7.486, 1.811, 1.846, 1.788
8005, 524.12, 13.27, 11.3, 17145, 7.486, 1.807, 1.820, 1.865
8006, 524.63, 13.28, 11.7, 17121, 7.486, 1.807, 1.846, 1.801
8007, 525.19, 13.30, 11.7, 17095, 7.486, 1.801, 1.820, 1.846
8008, 525.66, 13.30, 11.7, 17073, 7.486, 1.814, 1.898, 1.865
8009, 526.20, 13.30, 11.9, 17048, 7.486, 1.788, 1.846, 1.775
8010, 526.68, 13.32, 11.9, 17025, 7.486, 1.827, 1.833, 1.872
8011, 527.10, 13.34, 12.1, 17006, 7.486, 1.807, 1.846, 1.788
8012, 527.34, 13.34, 12.1, 16995, 7.486, 1.814, 1.891, 1.865
8013, 528.01, 13.36, 12.2, 16964, 7.486, 1.778, 1.762, 1.762
8014, 528.43, 13.37, 12.6, 16944, 7.486, 1.775, 1.801, 1.801
8015, 528.91, 13.37, 13.0, 16922, 7.486, 1.798, 1.846, 1.756
8016, 529.45, 13.39, 13.1, 16898, 7.486, 1.833, 1.840, 1.840
8017, 529.98, 13.39, 13.0, 16873, 7.486, 1.795, 1.778, 1.782
8018, 530.46, 13.41, 13.0, 16851, 7.486, 1.846, 1.898, 1.853
8019, 531.04, 13.43, 13.0, 16824, 7.486, 1.807, 1.840, 1.795
8020, 531.50, 13.43, 13.1, 16803, 7.486, 1.814, 1.833, 1.859
8021, 531.72, 13.43, 13.3, 16793, 7.486, 1.840, 1.846, 1.853
8022, 532.32, 13.45, 13.5, 16766, 7.486, 1.820, 1.904, 1.865
8023, 532.79, 13.46, 13.5, 16744, 7.486, 1.827, 1.872, 1.830
8024, 533.32, 13.46, 13.3, 16720, 7.486, 1.769, 1.788, 1.795
8025, 533.88, 13.48, 13.5, 16694, 7.486, 1.807, 1.853, 1.853
8026, 534.39, 13.48, 13.7, 16671, 7.486, 1.814, 1.904, 1.865
8027, 534.99, 13.50, 13.5, 16643, 7.486, 1.833, 1.878, 1.830
8028, 535.53, 13.52, 13.5, 16618, 7.486, 1.775, 1.788, 1.801
8029, 536.00, 13.52, 13.9, 16597, 7.486, 1.840, 1.846, 1.833
8030, 536.26, 13.54, 13.9, 16585, 7.486, 1.775, 1.846, 1.801
8031, 536.86, 13.55, 13.9, 16557, 7.486, 1.833, 1.885, 1.856
8032, 537.42, 13.55, 13.9, 16531, 7.486, 1.833, 1.872, 1.846
8033, 537.91, 13.57, 14.0, 16509, 7.486, 1.762, 1.769, 1.778
8034, 538.32, 13.57, 14.0, 16490, 7.486, 1.846, 1.853, 1.836
8035, 539.01, 13.59, 14.0, 16459, 7.486, 1.820, 1.904, 1.865
8036, 539.46, 13.61, 14.4, 16439, 7.486, 1.836, 1.885, 1.865
8037, 539.91, 13.61, 14.4, 16418, 7.486, 1.782, 1.820, 1.762
8038, 540.46, 13.63, 14.4, 16393, 7.486, 1.840, 1.833, 1.853
8039, 540.78, 13.64, 14.4, 16379, 7.486, 1.827, 1.836, 1.833
8040, 541.29, 13.66, 14.4, 16356, 7.486, 1.814, 1.904, 1.865
8041, 541.84, 13.66, 14.6, 16331, 7.486, 1.830, 1.878, 1.846
8042, 542.44, 13.66, 14.8, 16304, 7.486, 1.801, 1.827, 1.801
8043, 542.97, 13.68, 14.8, 16280, 7.486, 1.846, 1.833, 1.801
8044, 543.48, 13.70, 14.8, 16257, 7.486, 1.782, 1.795, 1.788
8045, 544.03, 13.70, 14.9, 16232, 7.486, 1.833, 1.894, 1.859
8046, 544.51, 13.72, 15.1, 16210, 7.486, 1.801, 1.833, 1.782
8047, 545.01, 13.72, 15.1, 16188, 7.486, 1.814, 1.836, 1.878
8048, 545.32, 13.73, 15.1, 16174, 7.486, 1.846, 1.843, 1.843
8049, 545.83, 13.75, 15.1, 16151, 7.486, 1.785, 1.795, 1.788
8050, 546.38, 13.75, 15.5, 16126, 7.486, 1.840, 1.894, 1.865
8051, 546.93, 13.77, 15.5, 16101, 7.486, 1.814, 1.840, 1.801
8052, 547.48, 13.79, 15.5, 16076, 7.486, 1.846, 1.833, 1.853
8053, 548.01, 13.79, 15.5, 16052, 7.486, 1.788, 1.788, 1.782
8054, 548.54, 13.81, 15.7, 16028, 7.486, 1.846, 1.904, 1.846
8055, 549.06, 13.82, 15.7, 16005, 7.486, 1.807, 1.849, 1.830
8056, 549.64, 13.82, 15.7, 15979, 7.486, 1.782, 1.840, 1.820
8057, 549.94, 13.84, 15.7, 15965, 7.486, 1.833, 1.840, 1.853
8058, 550.43, 13.84, 15.8, 15944, 7.486, 1.795, 1.801, 1.801
8059, 550.93, 13.86, 15.8, 15921, 7.486, 1.824, 1.862, 1.878
8060, 551.41, 13.88, 15.8, 15900, 7.486, 1.795, 1.865, 1.807
8061, 551.88, 13.88, 15.7, 15879, 7.486, 1.824, 1.891, 1.859
8062, 552.39, 13.90, 15.7, 15856, 7.486, 1.833, 1.865, 1.833
8063, 552.87, 13.91, 15.8, 15835, 7.486, 1.769, 1.769, 1.791
8064, 553.37, 13.91, 16.2, 15813, 7.486, 1.814, 1.840, 1.872
8065, 553.68, 13.91, 16.6, 15799, 7.486, 1.807, 1.853, 1.795
8066, 554.19, 13.93, 16.6, 15776, 7.486, 1.840, 1.853, 1.840
8067, 554.67, 13.95, 16.6, 15755, 7.486, 1.782, 1.814, 1.807
8068, 555.20, 13.97, 16.6, 15731, 7.486, 1.827, 1.859, 1.856
8069, 555.65, 13.99, 16.6, 15711, 7.486, 1.788, 1.865, 1.814
8070, 556.12, 13.99, 16.6, 15690, 7.486, 1.840, 1.891, 1.859
8071, 556.68, 14.00, 16.7, 15666, 7.486, 1.833, 1.865, 1.830
8072, 557.21, 14.02, 17.1, 15642, 7.486, 1.769, 1.775, 1.791
8073, 557.43, 14.02, 17.3, 15632, 7.486, 1.814, 1.836, 1.859
8074, 557.85, 14.04, 17.1, 15613, 7.486, 1.833, 1.840, 1.833
8075, 558.46, 14.06, 17.1, 15586, 7.486, 1.788, 1.801, 1.795
8076, 558.99, 14.06, 17.1, 15563, 7.486, 1.801, 1.853, 1.827
8077, 559.53, 14.08, 17.5, 15539, 7.486, 1.840, 1.859, 1.853
8078, 560.11, 14.09, 17.5, 15513, 7.486, 1.820, 1.920, 1.878
8079, 560.68, 14.09, 17.5, 15488, 7.486, 1.840, 1.878, 1.853
8080, 561.23, 14.11, 17.5, 15464, 7.486, 1.801, 1.846, 1.820
8081, 561.77, 14.13, 17.5, 15440, 7.486, 1.846, 1.853, 1.898
8082, 562.03, 14.15, 17.5, 15429, 7.486, 1.853, 1.846, 1.872
8083, 562.69, 14.17, 17.5, 15400, 7.486, 1.788, 1.801, 1.795
8084, 563.22, 14.17, 17.5, 15377, 7.486, 1.827, 1.878, 1.901
8085, 563.83, 14.18, 17.5, 15350, 7.486, 1.846, 1.853, 1.846
8086, 564.29, 14.20, 17.6, 15330, 7.486, 1.788, 1.814, 1.801
8087, 564.76, 14.22, 17.8, 15309, 7.486, 1.859, 1.930, 1.878
8088, 565.29, 14.22, 18.2, 15286, 7.486, 1.795, 1.853, 1.769
8089, 565.79, 14.24, 18.2, 15264, 7.486, 1.814, 1.846, 1.833
8090, 566.29, 14.26, 18.0, 15242, 7.486, 1.830, 1.885, 1.865
8091, 566.63, 14.27, 18.0, 15228, 7.486, 1.859, 1.885, 1.859
8092, 567.13, 14.29, 18.0, 15206, 7.486, 1.807, 1.840, 1.811
8093, 567.66, 14.29, 18.4, 15182, 7.486, 1.833, 1.878, 1.875
8094, 568.14, 14.31, 18.5, 15161, 7.486, 1.785, 1.769, 1.788
8095, 568.66, 14.33, 18.9, 15139, 7.486, 1.775, 1.785, 1.788
8096, 569.14, 14.33, 19.3, 15118, 7.486, 1.827, 1.853, 1.878
8097, 569.70, 14.35, 19.4, 15093, 7.486, 1.840, 1.859, 1.865
8098, 570.22, 14.36, 19.4, 15070, 7.486, 1.791, 1.801, 1.795
8099, 570.77, 14.36, 19.3, 15046, 7.486, 1.859, 1.917, 1.865
8100, 571.08, 14.38, 19.3, 15033, 7.486, 1.798, 1.859, 1.807
8101, 571.59, 14.40, 19.4, 15011, 7.486, 1.833, 1.920, 1.898
8102, 572.13, 14.40, 19.8, 14987, 7.486, 1.856, 1.898, 1.865
8103, 572.61, 14.42, 19.8, 14966, 7.486, 1.801, 1.840, 1.804
8104, 573.14, 14.44, 20.0, 14944, 7.486, 1.807, 1.846, 1.833
8105, 573.67, 14.45, 20.0, 14921, 7.486, 1.840, 1.891, 1.888
8106, 574.15, 14.47, 19.8, 14900, 7.486, 1.782, 1.762, 1.795
8107, 574.65, 14.47, 19.8, 14879, 7.486, 1.795, 1.807, 1.830
