Time, Pressure, T_Int F, T_Ext F, Altitude f, Vin, AD0, AD1, AD2, UTC, Lat, N/S, Lon, E/W, Speed mph, Heading, GPS Altitude f, Valid
10318,17.33,24.82,-31.1,89967,7.038,1.949,2.059,2.007,160754,3509.3363, N,7835.8642, W,2.49,215.64,87984,1
10319,17.49,24.82,-31.5,89791,7.068,1.914,2.033,1.991,160755,3509.3347, N,7835.8636, W,11.832,157.58,87836,1
10320,17.56,24.82,-31.9,89714,7.068,1.949,2.065,2.023,160756,3509.3326, N,7835.8612, W,13.332,115.98,87689,1
10321,17.71,24.82,-32.4,89549,7.068,1.978,2.126,2.101,160757,3509.3322, N,7835.8591, W,3.66,26.56,87541,1
10322,17.88,24.82,-32.8,89362,7.068,2.02,2.11,2.056,160758,3509.3318, N,7835.8594, W,6.814,204.92,87397,1
10323,18.01,24.84,-33.1,89219,7.068,1.959,2.059,2.007,160759,3509.3304, N,7835.8583, W,12.582,114.83,87249,1
10324,18.1,24.84,-33.8,89119,7.055,1.988,2.101,2.062,160800,3509.3303, N,7835.855, W,12.038,68.77,87105,1
10325,18.25,24.84,-34.2,88954,7.068,1.933,2.023,1.972,160801,3509.3321, N,7835.8533, W,10.614,4.91,86954,1
10326,18.4,24.84,-34.6,88789,7.068,1.901,2.059,2.033,160802,3509.3334, N,7835.8537, W,3.476,275.35,86809,1
10327,18.47,24.84,-34.7,88712,7.038,1.949,2.052,2.014,160803,3509.3323, N,7835.8529, W,12.424,133.49,86662,1
10328,18.65,24.84,-35.3,88514,7.055,1.985,2.146,2.097,160804,3509.3311, N,7835.8491, W,17.788,96.22,86514,1
10329,18.82,24.84,-36,88326,7.068,2.01,2.117,2.065,160805,3509.332, N,7835.8444, W,17.782,55.39,86367,1
10330,19,24.86,-36.5,88128,7.068,1.936,2.027,2.007,160806,3509.3343, N,7835.8416, W,10.188,24.71,86222,1
10331,19.07,24.86,-36.9,88051,7.055,2.001,2.123,2.072,160807,3509.335, N,7835.8405, W,4.676,142.97,86078,1
10332,19.24,24.86,-37.1,87864,7.038,1.933,2.033,1.988,160808,3509.3335, N,7835.8388, W,12.36,132.36,85937,1
10333,19.4,24.86,-37.4,87688,7.068,1.981,2.117,2.081,160809,3509.3322, N,7835.8349, W,16.994,93.36,85796,1
10334,19.54,24.86,-38.2,87534,7.055,1.994,2.117,2.072,160810,3509.3331, N,7835.8304, W,16.57,60.85,85651,1
10335,19.66,24.86,-38.7,87401,7.038,1.959,2.101,2.072,160811,3509.3348, N,7835.8281, W,6.2,13.13,85510,1
10336,19.8,24.86,-39.2,87247,7.055,2.007,2.11,2.059,160812,3509.3353, N,7835.8287, W,6.172,260.93,85366,1
10337,19.97,24.86,-39.4,87060,7.068,2.027,2.11,2.059,160813,3509.3345, N,7835.8305, W,8.792,229.52,85225,1
10338,20.12,24.86,-39.6,86895,7.068,1.943,2.052,2.004,160814,3509.3317, N,7835.8313, W,15.848,176.13,85084,1
10339,20.21,24.88,-40,86796,7.068,1.904,2.059,2.02,160815,3509.3279, N,7835.8301, W,17.468,153.23,84946,1
10340,20.36,24.88,-40.1,86630,7.068,1.988,2.11,2.072,160816,3509.3247, N,7835.8266, W,19.218,123.17,84808,1
10341,20.52,24.86,-40.9,86454,7.068,2.014,2.146,2.081,160817,3509.3229, N,7835.8216, W,18.796,98.82,84667,1
10342,20.6,24.88,-41.2,86366,7.068,1.936,2.056,2.014,160818,3509.323, N,7835.8174, W,10.968,71.74,84533,1
10343,20.77,24.88,-41.6,86179,7.038,1.988,2.143,2.104,160819,3509.3232, N,7835.8157, W,0.438,71.74,84395,1
10344,20.96,24.88,-41.8,85970,7.068,2.007,2.11,2.075,160820,3509.3221, N,7835.8166, W,11.062,212.36,84257,1
10345,21.13,24.88,-41.9,85782,7.068,1.92,2.043,1.994,160821,3509.3184, N,7835.8178, W,20.85,187.62,84122,1
10346,21.21,24.88,-42.1,85694,7.038,1.956,2.078,2.039,160822,3509.3134, N,7835.817, W,23.02,157.09,83981,1
10347,21.37,24.89,-42.5,85518,7.068,1.92,2.059,2.007,160823,3509.3094, N,7835.8135, W,19.098,128.07,83844,1
10348,21.54,24.89,-42.8,85331,7.038,1.994,2.149,2.117,160824,3509.3081, N,7835.8098, W,12.288,88.01,83703,1
10349,21.71,24.88,-43.2,85144,7.038,2.017,2.117,2.088,160825,3509.3091, N,7835.8072, W,8.632,31.9,83565,1
10350,21.79,24.89,-43.7,85056,7.055,1.981,2.107,2.072,160826,3509.3108, N,7835.8075, W,9.818,314.39,83434,1
10351,21.98,24.89,-44.3,84879,7.068,1.946,2.052,2.007,160827,3509.3119, N,7835.8107, W,14.588,276.82,83299,1
10352,22.15,24.89,-44.5,84732,7.068,1.917,2.039,1.985,160828,3509.3115, N,7835.8152, W,18.568,257.83,83168,1
10353,22.31,24.89,-44.5,84593,7.068,1.988,2.12,2.088,160829,3509.3099, N,7835.8211, W,23.538,245.61,83037,1
10354,22.38,24.89,-44.5,84533,7.068,1.93,2.075,2.039,160830,3509.3066, N,7835.8271, W,27.252,226.62,82909,1
10355,22.56,24.89,-44.6,84377,7.055,1.994,2.12,2.091,160831,3509.3017, N,7835.8317, W,24.92,209.99,82784,1
10356,22.72,24.89,-44.8,84238,7.068,1.969,2.072,2.007,160832,3509.2967, N,7835.8339, W,20.226,186.82,82659,1
10357,22.81,24.89,-45,84160,7.068,2.023,2.149,2.11,160833,3509.2925, N,7835.8334, W,16.548,156.93,82531,1
10358,22.97,24.89,-45.4,84021,7.068,1.933,2.039,2.007,160834,3509.2896, N,7835.8308, W,14.26,128.33,82407,1
10359,23.13,24.89,-45.5,83883,7.068,1.92,2.059,2.017,160835,3509.2884, N,7835.8273, W,14.088,94.62,82279,1
10360,23.3,24.89,-45.9,83735,7.055,1.981,2.11,2.072,160836,3509.2886, N,7835.8231, W,15.084,81.5,82157,1
10361,23.38,24.89,-46.3,83666,7.038,1.946,2.072,2.014,160837,3509.2898, N,7835.8184, W,17.308,64.54,82036,1
10362,23.54,24.91,-46.6,83527,7.068,1.949,2.059,2.007,160838,3509.2921, N,7835.8135, W,21.334,54.74,81918,1
10363,23.7,24.89,-47,83389,7.055,1.904,2.065,2.033,160839,3509.295, N,7835.8085, W,20.808,56.08,81800,1
10364,23.88,24.89,-47.2,83233,7.068,1.994,2.123,2.081,160840,3509.2978, N,7835.8035, W,21.16,57.77,81682,1
10365,23.94,24.89,-47.3,83181,7.068,1.969,2.091,2.039,160841,3509.3006, N,7835.798, W,22.73,59.05,81567,1
10366,24.11,24.91,-47.5,83033,7.038,1.936,2.072,2.017,160842,3509.3038, N,7835.7924, W,25.114,54.85,81452,1
10367,24.25,24.91,-47.7,82912,7.055,2.001,2.152,2.104,160843,3509.3075, N,7835.7864, W,26.38,53.3,81340,1
10368,24.42,24.91,-47.7,82765,7.038,1.998,2.11,2.072,160844,3509.3114, N,7835.7799, W,28.628,54.34,81226,1
10369,24.52,24.88,-47.7,82678,7.068,2.014,2.139,2.091,160845,3509.3152, N,7835.773, W,28.24,58.8,81114,1
10370,24.67,24.89,-47.5,82548,7.068,1.946,2.072,2.027,160846,3509.318, N,7835.7658, W,26.412,70.04,81002,1
10371,24.83,24.91,-47.3,82410,7.068,1.93,2.059,2.014,160847,3509.3193, N,7835.7589, W,23.134,83.86,80888,1
10372,24.92,24.91,-47.2,82332,7.068,1.962,2.085,2.046,160848,3509.3193, N,7835.752, W,23.914,93.79,80776,1
10373,25.07,24.91,-47.2,82202,7.038,1.933,2.065,2.02,160849,3509.3187, N,7835.7448, W,25.204,95.29,80665,1
10374,25.22,24.89,-47,82072,7.068,1.988,2.13,2.097,160850,3509.3184, N,7835.7372, W,26.794,87.8,80553,1
10375,25.29,24.91,-47.2,82011,7.055,1.994,2.155,2.107,160851,3509.3193, N,7835.7295, W,27.308,75.52,80438,1
10376,25.45,24.91,-47.2,81872,7.038,2.001,2.107,2.065,160852,3509.3217, N,7835.7222, W,27.262,57.68,80323,1
10377,25.59,24.91,-47.2,81751,7.068,1.943,2.049,2.014,160853,3509.3256, N,7835.7166, W,23.49,39.16,80205,1
10378,25.8,24.89,-47.2,81569,7.068,1.923,2.056,2.033,160854,3509.3299, N,7835.7136, W,18.166,15.98,80087,1
10379,25.88,24.89,-47.2,81500,7.068,1.959,2.039,2.001,160855,3509.3334, N,7835.7134, W,11.662,341.19,79969,1
10380,26.06,24.89,-47.2,81344,7.038,1.936,2.078,2.049,160856,3509.3349, N,7835.7151, W,8.292,284.28,79854,1
10381,26.25,24.89,-47.2,81179,7.068,1.988,2.117,2.085,160857,3509.3342, N,7835.7177, W,12.292,233.33,79736,1
10382,26.39,24.89,-47.2,81058,7.055,1.949,2.039,2.004,160858,3509.3313, N,7835.7208, W,19.83,212.84,79615,1
10383,26.51,24.89,-47.3,80954,7.038,2.004,2.139,2.107,160859,3509.3268, N,7835.7239, W,24.268,204.73,79497,1
10384,26.68,24.89,-47.3,80806,7.038,1.94,2.036,1.998,160900,3509.3209, N,7835.7269, W,29.132,201.35,79378,1
10385,26.84,24.89,-47.5,80668,7.068,1.927,2.065,2.027,160901,3509.3143, N,7835.7303, W,30.694,204.12,79267,1
10386,27.03,24.89,-47.9,80503,7.038,1.927,2.059,2.007,160902,3509.3083, N,7835.7347, W,27.45,218.65,79155,1
10387,27.15,24.89,-48.2,80399,7.038,1.959,2.085,2.036,160903,3509.3042, N,7835.7402, W,22.93,239.02,79041,1
10388,27.32,24.89,-48.6,80252,7.068,1.923,2.062,2.02,160904,3509.3027, N,7835.7454, W,16.274,268.92,78926,1
10389,27.47,24.89,-49.1,80122,7.055,2.001,2.149,2.114,160905,3509.3034, N,7835.7488, W,9.564,312.58,78811,1
10390,27.58,24.88,-49.5,80026,7.055,1.933,2.072,2.036,160906,3509.305, N,7835.7493, W,7.65,33.1,78693,1
10391,27.74,24.89,-49.5,79912,7.038,2.023,2.123,2.081,160907,3509.3058, N,7835.7469, W,12.808,88.8,78575,1
10392,27.91,24.89,-49.5,79797,7.038,1.946,2.062,2.014,160908,3509.3049, N,7835.7426, W,18.728,115.14,78457,1
10393,28.1,24.89,-49.5,79668,7.068,1.917,2.052,2.001,160909,3509.3023, N,7835.7373, W,23.558,126.62,78342,1
10394,28.2,24.88,-49.5,79600,7.068,1.936,2.046,2.007,160910,3509.2988, N,7835.7309, W,28.426,120.22,78227,1
10395,28.41,24.88,-49.3,79458,7.068,1.93,2.072,2.039,160911,3509.2962, N,7835.7237, W,25.39,104.11,78115,1
10396,28.59,24.89,-49.1,79336,7.068,1.923,2.062,2.027,160912,3509.2953, N,7835.7174, W,17.402,92.42,78004,1
10397,28.79,24.88,-49.1,79200,7.068,1.988,2.117,2.081,160913,3509.2946, N,7835.7145, W,5.536,151.98,77889,1
10398,28.88,24.88,-49.1,79139,7.055,1.998,2.126,2.085,160914,3509.2923, N,7835.7146, W,13.666,195.87,77771,1
10399,29.11,24.88,-49.1,78983,7.038,1.988,2.117,2.085,160915,3509.2878, N,7835.7155, W,24.424,184.52,77653,1
10400,29.28,24.88,-49.3,78868,7.068,1.981,2.11,2.081,160916,3509.2811, N,7835.7158, W,31.31,180.15,77535,1
10401,29.48,24.88,-49.3,78732,7.068,2.007,2.123,2.091,160917,3509.273, N,7835.7147, W,36.016,168.6,77420,1
10402,29.58,24.86,-49.5,78664,7.055,2.007,2.13,2.094,160918,3509.2645, N,7835.7116, W,38.226,159.42,77308,1
10403,29.78,24.88,-49.5,78528,7.068,2.014,2.123,2.088,160919,3509.256, N,7835.7072, W,37.978,155.33,77200,1
10404,29.94,24.88,-49.7,78420,7.068,2.004,2.117,2.081,160920,3509.2478, N,7835.7015, W,40.586,146.21,77092,1
10405,30.15,24.88,-49.9,78277,7.068,2.001,2.11,2.078,160921,3509.2399, N,7835.6948, W,39.716,144.03,76987,1
10406,30.25,24.86,-50,78209,7.068,2.007,2.123,2.085,160922,3509.2317, N,7835.6878, W,42.988,145.67,76882,1
10407,30.41,24.86,-50.4,78101,7.038,1.998,2.114,2.068,160923,3509.2231, N,7835.6811, W,41.236,150.04,76777,1
10408,30.58,24.86,-50.6,77986,7.068,1.994,2.11,2.078,160924,3509.2141, N,7835.6752, W,44.24,153.96,76672,1
10409,30.74,24.86,-50.8,77877,7.038,1.994,2.11,2.065,160925,3509.2044, N,7835.6697, W,45.366,157,76567,1
10410,30.84,24.84,-50.8,77809,7.038,1.994,2.123,2.078,160926,3509.1942, N,7835.6647, W,45.766,158.38,76465,1
10411,31.02,24.86,-50.9,77687,7.068,2.001,2.117,2.072,160927,3509.1836, N,7835.6598, W,47.872,159.52,76363,1
10412,31.19,24.86,-50.9,77572,7.068,1.994,2.11,2.072,160928,3509.1729, N,7835.6551, W,47.198,161.06,76262,1
10413,31.36,24.84,-50.9,77456,7.055,1.994,2.107,2.072,160929,3509.162, N,7835.651, W,47.286,164.84,76160,1
10414,31.47,24.84,-51.5,77382,7.038,1.936,2.059,2.046,160930,3509.1512, N,7835.6478, W,45.164,167.06,76062,1
10415,31.64,24.84,-51.7,77266,7.038,2.007,2.13,2.091,160931,3509.1403, N,7835.6448, W,48.314,167.65,75960,1
10416,31.83,24.84,-51.8,77138,7.068,2.001,2.12,2.081,160932,3509.129, N,7835.6419, W,48.116,168.31,75861,1
10417,31.98,24.84,-51.8,77036,7.068,1.994,2.11,2.075,160933,3509.1181, N,7835.64, W,45.688,173.87,75760,1
10418,32.09,24.82,-52.2,76961,6.982,1.981,2.123,2.075,160934,3509.1083, N,7835.6391, W,36.978,179.11,75661,1
10419,32.27,24.82,-52.2,76839,7.068,1.946,2.023,2.001,160935,3509.1011, N,7835.639, W,24.112,181.49,75560,1
10420,32.46,24.82,-52.4,76710,7.068,1.943,2.027,1.998,160936,3509.0968, N,7835.6383, W,13.364,157.55,75451,1
10421,32.68,24.82,-52.7,76561,7.038,1.93,2.027,2.001,160937,3509.0945, N,7835.6379, W,9.084,195.32,75346,1
10422,32.75,24.8,-53.3,76513,7.025,1.965,2.081,2.046,160938,3509.0914, N,7835.6389, W,17.864,193.57,75235,1
10423,32.92,24.82,-53.5,76398,7.068,1.962,2.065,2.014,160939,3509.087, N,7835.6379, W,22.27,147.71,75123,1
10424,33.17,24.82,-53.5,76228,7.038,1.943,2.039,2.014,160940,3509.0845, N,7835.6349, W,8.476,115.21,75012,1
10425,33.4,24.82,-53.6,76072,7.068,1.943,2.039,2.01,160941,3509.0826, N,7835.6333, W,12.784,173.37,74907,1
10426,33.47,24.8,-53.6,76025,7.038,1.962,2.081,2.033,160942,3509.0792, N,7835.6304, W,23.386,131.88,74795,1
10427,33.7,24.8,-53.8,75869,7.038,1.959,2.072,2.023,160943,3509.077, N,7835.6254, W,15.606,99.58,74684,1
10428,33.92,24.8,-54,75720,7.068,1.952,2.059,2.007,160944,3509.0761, N,7835.6223, W,8.894,142.37,74569,1
10429,34.13,24.79,-54,75577,7.068,1.94,2.052,2.027,160945,3509.0735, N,7835.6189, W,23.956,130.87,74457,1
10430,34.28,24.79,-54.2,75475,7.025,1.956,2.075,2.046,160946,3509.0712, N,7835.6128, W,23.866,97.57,74346,1
10431,34.47,24.79,-54.5,75346,7.068,1.959,2.065,2.014,160947,3509.0706, N,7835.6079, W,10.186,107.72,74231,1
10432,34.66,24.79,-54.9,75218,7.038,1.943,2.059,2.017,160948,3509.0688, N,7835.6039, W,21.526,124.35,74123,1
10433,34.75,24.75,-54.9,75157,7.068,2.023,2.162,2.104,160949,3509.0677, N,7835.5977, W,23.892,84.2,74011,1
10434,35.03,24.75,-54.9,74974,7.038,1.936,2.088,2.046,160950,3509.0681, N,7835.593, W,9.582,96.61,73900,1
10435,35.24,24.77,-54.9,74862,7.068,1.933,2.072,2.033,160951,3509.0666, N,7835.5892, W,20.462,126.25,73788,1
10436,35.53,24.77,-54.9,74708,7.068,1.93,2.065,2.027,160952,3509.065, N,7835.5833, W,23.62,90.73,73680,1
10437,35.6,24.77,-55.3,74671,7.068,1.962,2.065,2.027,160953,3509.0656, N,7835.578, W,13.54,69.34,73571,1
10438,35.85,24.75,-55.3,74538,7.038,1.936,2.078,2.036,160954,3509.065, N,7835.5742, W,16.506,125.85,73463,1
10439,36.06,24.75,-55.3,74426,7.068,1.933,2.065,2.027,160955,3509.0635, N,7835.5685, W,26.386,96.85,73355,1
10440,36.23,24.75,-55.6,74336,7.068,1.927,2.059,2.027,160956,3509.0635, N,7835.5628, W,12.29,74.84,73247,1
10441,36.35,24.75,-55.8,74272,7.068,1.969,2.065,2.027,160957,3509.0628, N,7835.5592, W,17.892,125.93,73138,1
10442,36.58,24.73,-55.8,74149,7.068,1.92,2.078,2.039,160958,3509.0608, N,7835.5528, W,28.276,96.83,73030,1
10443,36.8,24.73,-55.8,74032,7.068,1.92,2.065,2.033,160959,3509.0613, N,7835.546, W,18.66,68.59,72922,1
10444,37.05,24.73,-55.8,73899,7.068,1.917,2.059,2.023,161000,3509.0613, N,7835.5411, W,17.98,110.77,72814,1
10445,37.17,24.73,-55.8,73836,7.055,1.972,2.072,2.027,161001,3509.0606, N,7835.5342, W,30.434,89.63,72705,1
10446,37.41,24.71,-56.2,73708,7.068,1.917,2.059,2.03,161002,3509.0619, N,7835.5272, W,20.394,58.23,72600,1
10447,37.64,24.71,-56.3,73586,7.068,1.923,2.065,2.036,161003,3509.0628, N,7835.5223, W,16.08,101.36,72492,1
10448,37.83,24.71,-56.5,73485,7.038,1.975,2.104,2.072,161004,3509.0628, N,7835.5158, W,28.08,82.77,72390,1
10449,37.97,24.71,-56.7,73410,7.068,1.969,2.065,2.027,161005,3509.0643, N,7835.5099, W,15.254,55.26,72285,1
10450,38.2,24.7,-56.7,73288,7.038,1.904,2.065,2.03,161006,3509.0646, N,7835.5063, W,15.006,118.24,72180,1
10451,38.46,24.7,-56.7,73149,7.038,1.911,2.056,2.023,161007,3509.0637, N,7835.5008, W,24.944,88.72,72072,1
10452,38.65,24.68,-56.7,73048,7.068,1.988,2.11,2.059,161008,3509.0649, N,7835.4947, W,18.248,58.49,71967,1
10453,38.79,24.68,-56.7,72974,7.068,1.959,2.072,2.03,161009,3509.0659, N,7835.4915, W,6.702,115.59,71865,1
10454,38.99,24.66,-56.5,72868,7.025,1.904,2.062,2.036,161010,3509.0646, N,7835.4878, W,20.69,111.71,71764,1
10455,39.21,24.66,-56.7,72750,7.068,1.911,2.056,2.027,161011,3509.0647, N,7835.4824, W,19.284,63.33,71659,1
10456,39.47,24.66,-57.1,72612,7.068,1.985,2.11,2.059,161012,3509.0659, N,7835.4795, W,2.728,77.92,71554,1
10457,39.58,24.66,-57.2,72554,7.068,1.949,2.068,2.03,161013,3509.065, N,7835.477, W,15.938,114.31,71452,1
10458,39.78,24.66,-57.2,72447,7.038,1.956,2.065,2.027,161014,3509.0651, N,7835.4729, W,14.202,54.3,71347,1
10459,39.98,24.64,-57.2,72341,7.038,1.923,2.059,2.043,161015,3509.0657, N,7835.4714, W,3.892,181.01,71242,1
10460,40.24,24.64,-57.2,72203,7.094,1.975,2.11,2.072,161016,3509.0644, N,7835.4691, W,16.426,113.01,71140,1
10461,40.36,24.64,-57.2,72139,7.068,1.959,2.065,2.027,161017,3509.0643, N,7835.465, W,13.574,65.17,71035,1
10462,40.59,24.64,-57.2,72016,7.055,1.962,2.065,2.02,161018,3509.0644, N,7835.463, W,5.068,180.9,70934,1
10463,40.85,24.61,-57.2,71878,7.068,1.933,2.117,2.085,161019,3509.062, N,7835.4608, W,20.746,132.19,70934,1
10464,41.11,24.62,-57.1,71740,7.068,1.975,2.117,2.075,161020,3509.06, N,7835.4561, W,15.112,95.97,70734,1
10465,41.22,24.62,-57.4,71681,7.038,1.949,2.065,2.027,161021,3509.0582, N,7835.4533, W,13.982,163.1,70635,1
10466,41.43,24.61,-57.6,71570,7.068,1.943,2.062,2.023,161022,3509.0537, N,7835.4499, W,30.79,140.99,70537,1
10467,41.64,24.59,-57.6,71458,7.068,1.994,2.126,2.078,161023,3509.0493, N,7835.4438, W,24.348,118.34,70537,1
10468,41.91,24.59,-57.8,71314,7.055,1.981,2.117,2.072,161024,3509.045, N,7835.4388, W,26.668,155.61,70438,1
10469,42.04,24.59,-57.6,71245,7.068,1.962,2.072,2.033,161025,3509.0382, N,7835.4334, W,41.104,141.47,70245,1
10470,42.26,24.59,-58,71128,7.068,1.949,2.065,2.027,161026,3509.0318, N,7835.4254, W,34.686,124.18,70146,1
10471,42.51,24.57,-57.8,70995,7.038,1.991,2.13,2.078,161027,3509.027, N,7835.4187, W,26.176,142.16,70146,1
10472,42.75,24.57,-57.6,70868,7.068,1.981,2.117,2.075,161028,3509.0206, N,7835.4138, W,38.592,150.81,70051,1
10473,42.88,24.57,-57.8,70798,7.068,1.949,2.065,2.027,161029,3509.0134, N,7835.4064, W,40.62,130.26,69953,1
10474,43.05,24.55,-58.1,70708,7.068,1.943,2.062,2.023,161030,3509.0078, N,7835.3995, W,26.164,140.04,69858,1
10475,43.33,24.53,-58.1,70559,7.068,1.981,2.123,2.072,161031,3509.0013, N,7835.3941, W,39.506,149.89,69759,1
10476,43.55,24.53,-58.1,70442,7.068,1.981,2.11,2.068,161032,3508.9941, N,7835.3864, W,42.186,126.79,69661,1
10477,43.68,24.53,-58.5,70373,7.068,1.962,2.065,2.027,161033,3508.9888, N,7835.3781, W,29.14,130.91,69562,1
10478,43.86,24.53,-58.9,70277,7.068,1.946,2.065,2.027,161034,3508.9823, N,7835.3711, W,44.048,142.53,69467,1
10479,44.13,24.52,-58.9,70133,7.068,1.991,2.13,2.097,161035,3508.9746, N,7835.3614, W,47.38,124.48,69372,1
10480,44.35,24.52,-58.7,70016,7.055,1.988,2.123,2.088,161036,3508.9694, N,7835.3515, W,32.764,123.04,69277,1
10481,44.5,24.52,-58.9,69945,7.068,1.936,2.059,2.017,161037,3508.9635, N,7835.3434, W,41.274,138.14,69178,1
10482,44.76,24.5,-58.9,69825,7.068,1.959,2.104,2.072,161038,3508.957, N,7835.3334, W,46.858,119.93,69083,1
10483,45.01,24.48,-59,69710,7.038,1.988,2.139,2.091,161039,3508.9527, N,7835.3232, W,31.298,113.81,68985,1
10484,45.27,24.48,-59.4,69590,7.068,1.985,2.13,2.065,161040,3508.9483, N,7835.3151, W,36.194,131.91,68886,1
10485,45.39,24.48,-59.8,69535,7.068,1.975,2.097,2.072,161041,3508.9432, N,7835.3054, W,43.476,115.62,68791,1
10486,45.66,24.48,-60.1,69411,7.081,1.969,2.091,2.059,161042,3508.94, N,7835.2958, W,27.316,108.68,68699,1
10487,45.89,24.44,-60.5,69305,7.068,1.994,2.13,2.052,161043,3508.9363, N,7835.2892, W,29.904,138.53,68604,1
10488,46.13,24.44,-60.7,69194,7.068,1.904,2.02,2.027,161044,3508.9309, N,7835.28, W,45.404,119.27,68506,1
10489,46.24,24.44,-60.8,69143,7.068,1.988,2.11,2.075,161045,3508.9276, N,7835.268, W,40.364,97.89,68414,1
10490,46.47,24.44,-61.2,69037,7.068,1.962,2.101,2.059,161046,3508.9254, N,7835.2576, W,32.028,115.2,68319,1
10491,46.74,24.43,-61.2,68917,7.025,1.898,2.039,2.007,161047,3508.9211, N,7835.2475, W,46.064,120.01,68227,1
10492,47.01,24.43,-61.2,68799,7.038,1.943,2.039,2.007,161048,3508.9177, N,7835.2347, W,47.27,100.15,68132,1
10493,47.11,24.43,-61.6,68755,7.068,1.969,2.117,2.065,161049,3508.9161, N,7835.2221, W,37.052,98.29,68033,1
10494,47.37,24.41,-61.6,68641,7.038,1.962,2.101,2.059,161050,3508.9131, N,7835.2101, W,47.228,114.9,67938,1
10495,47.62,24.39,-61.6,68531,7.025,1.94,2.039,2.017,161051,3508.9087, N,7835.1953, W,56.488,106.21,67846,1
10496,47.85,24.39,-61.7,68430,7.055,1.94,2.036,2.014,161052,3508.9068, N,7835.181, W,38.16,97.42,67755,1
10497,48.02,24.37,-61.9,68356,7.068,1.956,2.091,2.027,161053,3508.9045, N,7835.1683, W,48.986,107.18,67663,1
10498,48.27,24.37,-61.9,68246,7.068,1.962,2.072,2.027,161054,3508.9032, N,7835.154, W,49.524,89.22,67571,1
10499,48.59,24.34,-62.1,68106,7.068,1.991,2.149,2.088,161055,3508.9031, N,7835.1412, W,36.182,97.95,67476,1
10500,48.75,24.35,-62.1,68036,7.068,1.988,2.11,2.085,161056,3508.9011, N,7835.1287, W,49.574,104.76,67381,1
10501,48.95,24.35,-62.3,67950,7.068,1.975,2.117,2.078,161057,3508.9001, N,7835.1153, W,42.668,88.64,67289,1
10502,49.21,24.35,-62.5,67842,7.025,1.962,2.11,2.072,161058,3508.8997, N,7835.1044, W,30.944,102.72,67194,1
10503,49.46,24.32,-62.5,67738,7.068,1.943,2.033,2.007,161059,3508.8975, N,7835.0938, W,44.318,107.5,67098,1
10504,49.61,24.32,-62.5,67675,7.055,1.969,2.117,2.078,161100,3508.8961, N,7835.0816, W,40.05,88.34,67007,1
10505,49.85,24.32,-62.6,67575,7.068,1.969,2.11,2.072,161101,3508.8958, N,7835.0716, W,27.972,101.55,66915,1
10506,50.12,24.3,-62.6,67463,7.038,2.027,2.104,2.049,161102,3508.894, N,7835.0617, W,41.358,105.11,66823,1
10507,50.38,24.3,-62.6,67355,7.068,1.936,2.033,2.007,161103,3508.8935, N,7835.0507, W,36.032,81.16,66731,1
10508,50.53,24.28,-62.8,67292,7.068,1.965,2.11,2.072,161103,3508.8935, N,7835.0507, W,36.032,81.16,66639,1
10509,50.8,24.28,-62.6,67180,7.055,2.033,2.101,2.049,161104,3508.8937, N,7835.0418, W,24.418,102.26,66547,1
10510,51.02,24.28,-62.8,67088,7.038,1.943,2.062,2.014,161106,3508.891, N,7835.0222, W,34.042,83.17,66455,1
10511,51.17,24.25,-63,67025,7.055,1.991,2.143,2.075,161106,3508.891, N,7835.0222, W,34.042,83.17,66367,1
10512,51.44,24.25,-62.8,66917,7.068,1.959,2.059,2.007,161107,3508.8907, N,7835.0136, W,25.994,108.11,66275,1
10513,51.71,24.25,-63,66810,7.038,1.946,2.052,2.007,161108,3508.889, N,7835.004, W,40.852,100.09,66186,1
10514,52,24.25,-63,66695,7.038,1.943,2.052,2.007,161110,3508.8884, N,7834.9849, W,30.15,107.62,66098,1
10515,52.12,24.23,-63,66647,7.068,1.946,2.065,2.023,161110,3508.8884, N,7834.9849, W,30.15,107.62,66006,1
10516,52.38,24.23,-63,66544,7.068,1.933,2.062,2.014,161111,3508.8873, N,7834.9744, W,42.836,90.05,65914,1
10517,52.63,24.21,-63.2,66445,7.055,1.933,2.049,2.01,161112,3508.888, N,7834.9639, W,28.638,79.54,65825,1
10518,52.89,24.21,-63,66342,7.038,1.94,2.039,2.001,161113,3508.8876, N,7834.9543, W,38.512,103.86,65737,1
10519,53.03,24.19,-63.4,66286,7.055,1.952,2.065,2.02,161114,3508.887, N,7834.9421, W,45.364,84.27,65648,1
10520,53.34,24.17,-63.4,66163,7.068,1.936,2.052,2.014,161115,3508.8879, N,7834.9308, W,31.37,86.04,65560,1
10521,53.6,24.17,-63.4,66060,7.068,1.933,2.046,2.007,161116,3508.8871, N,7834.9199, W,44.692,102.32,65471,1
10522,53.85,24.16,-63.7,65963,7.038,1.904,2.017,2.007,161117,3508.8868, N,7834.9067, W,45.78,80.28,65379,1
10523,54,24.14,-63.7,65906,7.038,1.936,2.062,2.033,161118,3508.8879, N,7834.8953, W,32.666,88.4,65287,1
10524,54.27,24.16,-63.9,65804,7.068,1.93,2.033,2.027,161119,3508.8881, N,7834.8835, W,47.89,88.89,65199,1
10525,54.59,24.14,-64.1,65682,7.068,1.917,2.027,2.02,161120,3508.89, N,7834.8709, W,39.9,69.24,65110,1
